Keyword,Pages,Weibo ID,Author name,Author gender,Follow Counts,Followers Counts,Posting Time,Repost Counts,Comment Counts,Like Counts,IP location province,IP location country,Contents
为何寺庙旅游在90后00后中爆火,13,4.88E+15,義門陳氏中醫,male,3232,104,2023/3/14 12:28,0,0,0,广东,中国,#为何寺庙旅游在90后00后中爆火#寺庙里环境清幽且自带文艺气息，他们的法宝，包括且不限于茶咖、文创、法物等。有的人来寺庙为了祈求平安，而有的人则是为了探店。即使它们的出品往往会被吐槽不够稳定，服务也不够专业，但年轻人对寺庙咖啡的热爱依旧是无法阻挡。除了喝咖啡、看展，年轻人还能在一些寺庙接受法律咨询、心理辅导和五花八门的培训课程。寺庙，早已成为了多功能、复合型公共场所。凭借热门话题意外翻红的南京鸡鸣寺，除了供奉菩萨的大殿，还有法律咨询室、心理咨询室、图书馆、国学班等。#寺庙旅游在年轻人中爆火#
为何寺庙旅游在90后00后中爆火,13,4.88E+15,槿之占星塔罗,female,70,1.1万,2023/3/14 12:23,0,0,1,黑龙江,中国,星盘第5、7宫落入这些星体小心被绿简单说，第5宫，代表了恋爱。第7宫，代表了婚姻。如果说，土星，冥王星，海王星，天王星恰好分布在了你星盘的第5宫和第7宫，那么你的婚恋生活要做好。迎接风浪的准备。海王星带来暧昧跟谎言，天王星带来突变，冥王星又经常跟一些暗中关系有关，而土星又带来压力跟挫败感。所以，如果你的星盘里面有以上的行星落入第5宫或第7宫，那么你的婚恋领域当中的狗血事件就难以避免。你需要比别人更懂得擦亮双眼去对待你的恋情。星盘星盘小知识#星盘解析##星盘##星座##为何寺庙旅游在90后00后中爆火#
为何寺庙旅游在90后00后中爆火,13,4.88E+15,c你的小星星c,male,253,110,2023/3/14 12:17,0,0,0,北京,中国,愿你走过一场青春，还留有三分纯真#为何寺庙旅游在90后00后中爆火# 
为何寺庙旅游在90后00后中爆火,13,4.88E+15,石泡泡大仙,female,721,12.9万,2023/3/14 12:16,0,1,0,江苏,中国,正确的抒发情绪，才能让我们清爽的面对世界，专注的对待工作，真诚的拥抱生活，花里胡哨的情绪技巧从来抵不过本真的力量，再相信自己一些，再享受世界一些！🍃🍃🍃#随手拍##藏在日常琐碎里的浪漫##为何寺庙旅游在90后00后中爆火##今日份开心##你会在哪个瞬间突然心动##遇见美好##带着微博去旅行# 苏州·西园寺
为何寺庙旅游在90后00后中爆火,14,4.88E+15,公考小助手坚强,male,112,9,2023/3/14 11:44,0,0,1,陕西,中国,安康国省事【中国人民银行】笔试准考证打印入口✍🏼  打印时间✅：2023年3月14日-3月18日 笔试时间✅：2023年3月18日陕西省考北京#为何寺庙旅游在90后00后中爆火# 
为何寺庙旅游在90后00后中爆火,14,4.88E+15,Rachel瑞秋cqy,female,311,1196,2023/3/14 11:38,0,0,0,内蒙古,中国,渐行渐远渐无书，水阔鱼沉何处问。 兴安·葛根庙#为何寺庙旅游在90后00后中爆火# 
为何寺庙旅游在90后00后中爆火,14,4.88E+15,公考小助手坚强,male,112,9,2023/3/14 10:18,0,0,0,陕西,中国,安康公考小助手北京京考出成绩查询链接: 北京市人事考试通用平台北京陕西省考#为何寺庙旅游在90后00后中爆火##为何寺庙旅游在90后00后中爆火# 
为何寺庙旅游在90后00后中爆火,14,4.88E+15,假象s1,female,70,10,2023/3/14 9:53,0,2,3,北京,中国,世间万物离我们渐行渐远时，也就是孤身前行接受新事物的开始，#遇见美好##为何寺庙旅游在90后00后中爆火# 北京·北京世界花卉大观园 
为何寺庙旅游在90后00后中爆火,14,4.88E+15,万里论股,male,2129,49.8万,2023/3/14 9:04,0,0,7,四川,中国,🔔3月14日早评:❤️留意地位板块机会。❤️周一的大盘，绝对洋气。上周五摇摇欲坠的大盘，直接被电信，石油等提了起来。题材涨幅居前，清一色科技，国产软件，DRG-GIP.国资云，信创等众多科技题材指数涨幅超3%。但因为新能源车拖累市场，题材股整体表现并不算强势。短期看，双创指数已经跌到位，在继续下跌可能性极小。反而是主板，在权重股的拉升下，能坚持多久，反倒有些不放心！至少，在当前的位置，继续持续大幅上涨可能性不大了。实操的角度看，这方面的个股，当前风险明显是大于收益，不值得去参与。反而是双创领域的个股更值得关注。比如地位的半导体，传媒娱乐，互联网等，都是不错的选择对象。#为何寺庙旅游在90后00后中爆火##投资##个股分析##股票#
为何寺庙旅游在90后00后中爆火,14,4.88E+15,情缘心语,male,746,1588,2023/3/14 8:32,0,0,0,福建,中国,王子情缘语录﹊﹊﹊﹊善良，是人性品质中的最美丽的花朵。我们有必要拥有这朵灿烂温暖的花朵，在我们人生历程中，一路互相温暖。 #王子情缘语录##为何寺庙旅游在90后00后中爆火# 
为何寺庙旅游在90后00后中爆火,14,4.88E+15,安康政法,male,4385,16.3万,2023/3/14 7:31,4,55,67,陕西,中国,#安康早安#   我们永远不会知道圆周率的所有数字。然而，那些数字就在那里，等待着被发现。 各位，早安  早安#为何寺庙旅游在90后00后中爆火# 
为何寺庙旅游在90后00后中爆火,14,4.88E+15,毽客逆风飞扬,male,36,30.7万,2023/3/13 13:12,16,17,129,北京,中国,#毽客视线#弯弯 、🇯🇵 的寺庙里叫福德箱，没锁，里面的💰 庙里的出家人不能取，是让穷人拿的。我们的寺庙里叫功德箱，有锁，是本庙出家人或管寺庙的人拿的，穷人和外人是不能取的。假若中国的寺庙沒有这个钱柜，中国的寺庙將消失99%…从这个箱子里取钱的人只是一個职业，和佛祖和信仰无关。#为何寺庙旅游在90后00后中爆火##触目惊心# 毽客逆风飞扬的微博视频
为何寺庙旅游在90后00后中爆火,14,4.88E+15,公益志愿者-杜仁富,male,4414,4.9万,2023/3/13 22:15,0,0,0,浙江,中国,#为何寺庙旅游在90后00后中爆火##杜小郎:奶茶手、工茶、污茶、芋圆、韩式炸鸡# @[加盟培训]分享便民服务#今日黄历 #明日穿衣 
为何寺庙旅游在90后00后中爆火,15,4.88E+15,用户5269840015,female,354,82,2023/3/13 21:28,0,0,0,黑龙江,中国,#国妆初美国妆集团##lily918yz948lr1314##我们能为国宝回家做些什么##为何寺庙旅游在90后00后中爆火##如何评价热刺vs切尔西主裁判罚# @旅游狂魔夏夏夏 春色.海棠 寒梦 一树花开一树俏， 俏娇佳人桃花笑。 笑开海棠春依旧， 旧时春风亦妖娆。  
为何寺庙旅游在90后00后中爆火,15,4.88E+15,都虚山人,male,157,1.8万,2023/3/13 20:28,0,3,8,湖南,中国,被夹了，这样看得见吗？ #年轻人为什么热衷于拜财神##为何寺庙旅游在90后00后中爆火# 
为何寺庙旅游在90后00后中爆火,15,4.88E+15,柏宝贝儿er,female,231,179,2023/3/13 15:41,0,0,8,上海,中国,第一次大部队旅行 全程都在哈哈哈哈哈哈 期待下次啦 #2023的第一次旅行##期待下次见面##为何寺庙旅游在90后00后中爆火# 杭州·灵隐寺 
为何寺庙旅游在90后00后中爆火,15,4.88E+15,爱的天灵灵9972,female,359,27,2023/3/13 14:45,0,0,0,河南,中国,#为何寺庙旅游在90后00后中爆火##考公为什么会越来越卷##甲流高发期如何做好防护# 你好，你找我们老大吗？他正在工作，我可以帮你告诉他，可是你要给我买瓶葡萄糖水，我要原味的哟[奸笑] 
为何寺庙旅游在90后00后中爆火,15,4.88E+15,橙辰Canvy,female,79,71,2023/3/13 14:35,4,0,3,广东,中国,我们等你回家孟菲斯的丫丫乐乐#为何寺庙旅游在90后00后中爆火# //@妗之很可爱:丫丫早日回家，饲养员在哪里//@julie-Master:丫丫加油！请监督并改善丫丫的伙食！保证身体健康！早日平安回家！美香添添小奇迹伦伦洋洋，我们也没有放弃你们#丫丫最新动态# 孟菲斯的丫丫乐乐
为何寺庙旅游在90后00后中爆火,16,4.88E+15,芒果初色,female,310,528,2023/3/12 23:19,0,0,0,福建,中国,泉州街头走一走，承天寺&amp;开元寺~ 看着人山人海的开元寺，我们果断撤离去了承天寺，和朋友聊起微博上的话题“为何寺庙旅游在90后00后中爆火”，我说他们终于意识到靠自己是行不通的，于是在做题和作弊之间选择了做法，相信老天爷 
为何寺庙旅游在90后00后中爆火,16,4.88E+15,忻禹0919,female,42,14,2023/3/12 21:37,0,0,0,上海,中国,佛罗伦萨小镇 #为何寺庙旅游在90后00后中爆火##周末去哪儿# 忻禹0919的微博视频 
为何寺庙旅游在90后00后中爆火,16,4.88E+15,墨上尘,female,92,1237,2023/3/12 18:31,0,0,0,广东,中国,#为何寺庙旅游在90后00后中爆火#有没有喜欢去博物馆的。几年前有一次去马鞍山，无意间去了当地的博物馆逛了逛，因为时间充足，逛的比较仔细，了解了当地的民风民俗，特别是看到古代做食物的各色器皿，和当时各种烹饪的手法，脑补了很多当年的景象，很是满足。后来就一发不可收拾。 
为何寺庙旅游在90后00后中爆火,16,4.88E+15,亦庄便民生活服务,female,336,147,2023/3/12 16:10,0,2,1,北京,中国,亦庄开发区中芯国际北京奔驰附近泰河园三里朝南卧室，没中介费随时可以入住。#马驹桥亦庄租房##荣昌东街租房##为何寺庙旅游在90后00后中爆火#北京租房 
为何寺庙旅游在90后00后中爆火,17,4.88E+15,亦庄便民生活服务,female,336,147,2023/3/12 16:10,0,2,1,北京,中国,亦庄开发区中芯国际北京奔驰附近泰河园三里朝南卧室，没中介费随时可以入住。#马驹桥亦庄租房##荣昌东街租房##为何寺庙旅游在90后00后中爆火#北京租房 
为何寺庙旅游在90后00后中爆火,17,4.88E+15,坚强的小草198001,female,214,19,2023/3/12 11:40,11,0,0,福建,中国,#为何寺庙旅游在90后00后中爆火#
为何寺庙旅游在90后00后中爆火,17,4.88E+15,Nottet-,male,343,8.1万,2023/3/11 4:07,0,19,159,浙江,中国,睡不着聊聊这小半月去过的寺庙。小时候被爸妈带着去庙里多少有点不情愿，去了也就是在院里看看鱼看看树，脚不乐意往门槛里迈，总觉得有一种和害怕很类似的情绪，大抵是敬畏。不是害怕佛像，是觉得我既然不了解佛教，不了解这尊像，我就没有资格没头没脑地踏进去给人家下跪，还心里念叨要这个要那个。那时候可能人也小，见了巨大威严的东西本能地害怕，但还有一种说不上来的情绪，有时候会脚软，发怔，甚至想要落泪。那时候的寺庙（不算小庙挺有名气），整个气场是庄重威严的，每一个人都是近乎缄默的，现在可就热闹多了，这边是吃斋饭的，那边是领饭票的，旁边是办理住宿的，往下走是停车场，往上走是像珠宝商行一样的法物流通处。甚至还有咖啡厅。。。。甚至，还有特产店。恍惚间想问问自己，走错了？客栈？饭店？公园？在某庵吃了一次斋饭，二十块钱一位（和当地物价相比算是偏高），味道平平无奇，打饭的卖票的凶神恶煞大喊大叫，数次和顾客产生争执，排队排出几里地，很多人没有坐席站着蹲着吃饭，人多到把盆栽里的花都挤碎了，好好的花散落一地又被踩成烂泥。饭票完全不限量，甚至票没了，后来的人可以直接去斋堂扫码。因为可以不限量打饭，网上传不准剩饭否则罚跪，在现场没有任何一位师傅申明规矩，没人制止浪费，甚至在后院有一个专门倒剩饭的桶，我去还碗的时候里面已经有大半桶剩饭。更好笑的是，距离某庵不远处的某寺庙，效仿售卖斋饭二十元一位，对每一位经过的人都吆喝拉客，真的一副生意人模样。小时候不明白寺庙里那些写着人名的牌子是什么意思，我妈说是给了多少香火钱就能写在上面，给的再多，就单点一盏灯，再多，甚至能单独放一张桌子，写些美言，意思这个人一定会受到保佑的。当时童言无忌，我说菩萨好爱钱啊。我妈也没信仰，她说拿钱的可不是菩萨。那时候就纳闷，给钱越多就越灵，那这供还是佛吗？现在可倒好，各大“网红”寺庙都出现了，这个庙求姻缘准，那个寺求财运灵，我寻思着怎么那么不对劲呢？你这不是拜佛啊，你这是在选抽卡的卡池啊。朋友听说我在杭州，让我去带一条xx寺的手串给她（不是灵隐寺哈），我去了一看无言以对。我捣腾过两年水晶原石买卖，自己卖了三个月手串，我知道什么料子什么价，也见识过各类黑心商家如何凭噱头把卖不出去的东西炒成爆款，如何把便宜货附加各种“运势”加成卖高价。我以为我什么黑心商家没见过，但我还是在看到两块钱成本的手串卖到一百块的时候沉默了。我是真的不懂开光有什么用，反正这个光开的是挺贵的心诚则灵吧#赚钱##真的很会赚钱##为何寺庙旅游在90后00后中爆火#
为何寺庙旅游在90后00后中爆火,17,4.88E+15,爱吃Tom的小杰瑞,female,359,1.1万,2023/3/12 1:25,0,0,4,广东,中国,黑夜迷恋光。  365日碎片#为何寺庙旅游在90后00后中爆火# 
为何寺庙旅游在90后00后中爆火,17,4.88E+15,乙辰说,female,53,6636,2023/3/11 22:24,1,0,4,上海,中国,#为何寺庙旅游在90后00后中爆火#副标题应该起一个：致我们无处安放的食伤一方面，这当然呼应着离九的到来，火，是文化之火，文明之火，也有zong jiao思想等各种思想碰撞的火花的意思。另一方面，是现实层面太过于困难，而人总要去给自己寻求一些希望，如果说“熬过今年/这个大运就会好”是吊在驴子前面的胡萝卜，那么每一个负重蹉跎的人，都还得保留着这份希望，毕竟油枯灯灭，没有了心中那点跳跃的火苗，生活也仅仅是活。和寺庙旅游爆火相对应的，其实，多看一些“杂书”，比如一些历史类的、zongjiao类的、人物传记类的，也可以有效化解一部分这个问题。以及，要始终相信：你会成功，这是我在“小辰下午茶”话题里说过的，保持良善，终会成功。#小辰岁岁念#
为何寺庙旅游在90后00后中爆火,17,4.88E+15,韵雅香梅8,male,52,22,2023/3/11 19:13,0,0,0,福建,中国,#为何寺庙旅游在90后00后中爆火#
为何寺庙旅游在90后00后中爆火,17,4.88E+15,老周在股海,male,982,26.5万,2023/3/11 15:26,0,0,0,湖南,中国,到底macd的意义是什么？我们该如何利用它来盈利？macd与均线系统、以及趋势理论存在意义与底层逻辑，是基于概率学上的决策者在时间轴与价格轴的平滑正态分布开始说起。什么意思呢？简单来讲，就是参与市场的人们，在同一时间收到同样的信息并做出同样的决策，是非常小概率的，一般大概率的情况是总会存在一些人先收到消息并做出决策，总会有人后知后觉。就拿股票市场来说，假设有一个股一直处于下行趋势，现在有个重大利好，从上帝视角看这个重大利好最终会导致这个股票扭转为多头趋势并使股价回升到某个较高价位。而这个重大利好，必然会有人较早知道，有人较迟知道，而要市场所有人在同一时间知道这利好并又在同一时间做出买入决策，是概率极低，几乎不可能的。大概率情况是有人提前做出买入，随着时间的推移，收到这利好消息的人数会越来越多，越来越多的人做出买入决策，而做出买入决策的人数在时间轴上必然有个峰值，过了那峰值后，随着时间的推移做出买入决策的人会开始越来越少——这是因为一个利好因素的作用时间范围是有限的，例如根据这利好做判断的人，肯定不会等到这利好公布完一年后才想起要买入。所以，根据这利好做出买入决策的人在时间轴的分布不可能无限增加，它必然有个峰值，过了峰值后就开始下降。#财经##为何寺庙旅游在90后00后中爆火#
